crop_type,month,avg_temp_c,rainfall_mm,humidity_percent,soil_ph,nitrogen_kg_ha,disease_incidence,yield_t_ha
1,0,22.877450755005903,242.23069552691024,52.50259368877806,5.67557647411632,96.72609960075026,0.0,3.686867683722437
0,4,25.63569392583649,214.63512891751373,58.42027758661372,5.843658920715317,60.671181910235426,1.0,3.0906960912790047
0,1,16.603153846421158,241.52898319889655,82.36094561166706,6.53615499608069,114.95560067569618,1.0,2.5561451313019905
0,0,23.509683294433554,261.480359919433,55.87687694335083,5.927989357396627,136.799959189509,1.0,2.0373582092106997
0,0,18.848441755520454,203.40102855936462,63.70580586090086,6.066568806985154,132.81858693234528,0.0,2.950739041455633
1,3,29.443903128563697,72.15117849241977,84.5863568743256,6.300625672345988,112.60547089808013,0.0,2.213949040596591
0,2,22.25318470079887,171.9069524168027,56.197012445737705,7.12373224802076,57.52787166516736,1.0,2.056973718811903
1,2,27.08988824662737,69.41233366790127,53.3094734247276,5.52772427182572,61.2397027176013,0.0,2.8170429151260334
0,1,23.253398132343925,151.88575775810773,69.38151980320043,6.798757640473244,54.93089871098247,0.0,2.3316294989257416
0,2,15.651187992822287,151.7766222814069,62.096780451141456,6.8377530620813705,75.74792164924693,0.0,3.393050749646425
0,4,24.497270633910336,66.50246103506039,72.53633457935416,7.097311560713273,63.56614671603778,0.0,4.399075586008374
0,2,29.271050133099855,137.20513349236984,82.15219561933901,7.365505878120627,76.00480402524339,1.0,2.2952684173804725
1,1,24.024177302194968,77.7495246978287,55.485939526109725,5.540275697898579,88.50580557189616,0.0,2.2911719601537466
1,2,27.287832891401855,252.05880250230555,73.2279633821714,5.807567411026432,144.29827840711357,0.0,1.6301810155531744
0,4,28.263096950226117,286.9220064911177,70.22035041559455,7.272342588111986,111.03760597816921,0.0,4.386633175779944
0,3,18.421196579233985,68.07911881448464,55.763151440527984,6.417037124374031,133.49737856829623,0.0,2.3926434156607277
1,1,18.1806725986234,288.77880182292535,74.9599394211593,6.629181277866927,121.03515007123322,0.0,3.8312598827434563
0,3,24.164714832764876,180.6441498341863,60.94561671443087,6.8260544074462945,61.250313052663174,1.0,2.890548605470342
0,3,21.16542704710057,124.89141948846847,69.51337274176049,6.8581332089912745,123.59204063739489,0.0,3.560970878574157
0,3,27.597919543000806,69.21551881904088,53.29089297108248,7.363480806633016,77.50988815591245,1.0,3.428117932157003
1,0,28.500346850970168,175.15606701760447,68.38336228854493,7.493898834823339,113.91078469947064,0.0,3.5277614157632953
1,0,20.301320689540773,248.62888612268716,62.25853872171281,6.94031492186188,84.09619736429886,0.0,2.0338436947098786
1,3,18.55305838461723,226.77161931667453,82.89524844741418,6.074442418410301,149.7672263264659,1.0,1.6331267852047664
0,1,26.70788272865793,62.55650286599344,52.27914907989473,7.259504804588687,76.35514794967779,1.0,1.5869204432816184
0,4,19.122090533222043,68.22545884197588,66.7442909967332,5.598441829081523,77.91304707742697,0.0,4.755564591329364
1,4,27.339214777705173,150.71832065815926,68.33725696525752,5.962161705748993,143.06722555623983,1.0,1.2293599718005794
1,2,21.356073804731444,123.82262351198582,79.00024305196474,7.29477143492743,52.464440463632265,0.0,3.0478035001167405
1,1,25.013248489372057,108.09608076401196,72.97150300360843,6.01238302887871,119.66889878731969,0.0,3.920055430114347
1,0,16.433029707520024,120.2511247271784,76.68849348776725,5.941302119243497,122.53263907358782,1.0,1.2462940409310124
0,3,24.357889870148597,250.87068582422117,81.08197142607025,5.7762505862804945,133.63785774103994,0.0,2.2562254484247957
1,2,21.776515181058436,282.3070134079635,84.48811894632755,7.2182235152938325,147.44393106384751,1.0,1.2896386909176238
0,4,23.79912694763211,151.2756736318916,62.555019868898825,6.500116518382173,147.56019191566526,0.0,3.346554096956009
1,0,17.52021311617295,276.5277505331243,71.52090821455612,6.84978640610831,56.52767575664639,1.0,1.0915699335895657
0,0,26.053106174162732,130.37392531197048,83.604323137568,5.97813276815006,132.18393227529026,0.0,4.794471160756778
1,3,27.941956163148426,169.10924658594791,89.57804523860226,7.016080842022433,114.63099336573814,1.0,2.24459730203425
1,4,18.251097001361636,106.50724945399993,85.58077244175053,7.020011089924197,114.73421343730912,0.0,2.317516921240255
1,1,16.435718332802427,210.119010543961,64.85869050497507,6.1251960498166005,62.83499266146948,1.0,1.422184094131898
1,0,15.354578790695045,294.74527879370225,57.806660688746014,6.321365266020566,115.01871664456533,1.0,2.005070375477718
0,3,24.62957250664899,200.87327401084465,69.57570149626355,5.9193805548604015,148.24825806012478,0.0,4.727016766507109
1,1,24.106410541331712,139.45352102838723,79.66565807344169,7.453122046645809,141.1818569539447,1.0,1.101282679886554
0,4,23.20046119071105,211.9543614976321,69.7027628301319,6.791205154116823,93.91306608048505,0.0,2.9100928466425113
0,0,18.47920644173963,80.7301696163469,69.32723453254674,7.369087761431031,53.99479732860944,0.0,2.5389536538660256
0,1,20.86358993858272,272.16477006634966,83.52921684327202,6.106771087258267,86.22934900002048,0.0,4.873938059746672
0,1,23.917145027792596,175.7709876949591,64.45615116268746,7.06378182599378,132.63903116005554,0.0,2.2487437441834435
1,1,22.45150288288754,162.3374355099105,84.39178699246582,7.031717287769484,120.1499101465166,0.0,2.3505574861281424
0,0,29.81678280322331,196.4661971133798,66.27219203806894,6.883311303733083,95.93436555939564,1.0,2.3128241114645873
0,0,17.046596288350997,206.1959656973506,63.12932422713358,7.431277950533601,55.51015351588311,0.0,2.5733168680734346
0,2,25.427168310713906,67.94395155662826,68.15959644798795,6.287110672212631,92.68947278233026,0.0,2.7967627949220795
1,4,21.06478152156438,220.6543053058506,80.49787834699474,5.761434647179515,96.90249397178835,0.0,2.0147182769164984
1,3,21.42299422388422,110.48292007888239,55.04008111455977,6.843417718488121,142.8555532894136,0.0,2.6637174310992484
1,1,25.763966484872643,228.48815812664745,57.856768634880694,6.958619600954412,114.10861035821594,1.0,2.489063565224965
1,2,25.386542269865544,255.6336985960492,88.05779302652368,6.65012114691763,81.16529166546489,0.0,2.395547603107682
0,3,29.868839905532823,250.98962688813006,57.0196650952543,5.913635786266792,102.53182644507214,0.0,3.5299552379404915
0,2,16.92591434181188,188.12524185197228,72.70909271724219,6.508911883338711,56.60553078221601,0.0,4.702280487352198
1,0,16.561644740762496,180.0424730776878,73.1725786664775,6.124379473138259,147.25682356497367,1.0,1.5982970103868495
0,1,25.865082256931117,85.71899033485293,69.58497848200979,6.354933056333378,86.00599019307259,0.0,4.688708747438399
0,3,23.675803755096137,243.83653760078388,75.78980994307274,6.790437151689328,97.78673549131358,1.0,1.4076782538237635
0,3,19.112409998397087,117.85234511167859,59.19306903190474,6.990429485381669,85.52839742369227,0.0,3.2653227258083777
1,3,16.1912905348348,174.17385570448664,72.10649071106992,5.9644493818026865,118.25117301162001,0.0,1.998929039739847
1,3,16.28487374394646,121.06852323187918,64.88693020987589,6.310650721293907,116.2232158329593,0.0,3.1084243126744013
0,3,28.412863119961774,83.45709074992328,76.46669038516757,6.038323141983258,121.53223105291356,0.0,2.1570415352939394
1,2,17.878009870781142,207.38942422293414,55.64894173492598,5.897263227723738,76.81432296119209,0.0,3.5047848820903162
1,1,19.850573431732812,63.58300870572596,72.83509667357905,7.0667744399916765,81.56684811640659,0.0,2.7076656129832566
1,0,18.39984603340482,237.16130853155,57.41081421533295,7.318505388873985,62.52512310962079,1.0,2.564012251940395
1,0,20.32494458747906,129.39669881527917,61.14572252460145,6.240464371369153,115.55099718461126,0.0,2.038398207136521
1,0,16.0413576411914,50.03367325112133,58.74839201294333,7.002557848747534,53.97971273356526,0.0,1.9318932957027184
0,0,22.785896863624053,177.78228480930744,57.313511194752685,7.293990578728822,109.7682335523459,0.0,4.732502680969262
1,2,16.014188453883225,61.712977131900786,83.02843806242669,7.192248421060463,136.9695884851634,0.0,2.529866371530659
0,4,27.005347617335424,119.04238945522486,61.428302706435616,5.865626777078452,139.08321482896335,1.0,1.5017748881992268
0,1,18.505681228656496,226.74412186392905,87.08495127457797,7.412583763026722,94.90377603699616,0.0,3.697665815305277
1,3,23.100178719067657,65.67240540546646,88.79706101380764,6.253352880858925,95.93036882130738,0.0,1.5988937664065328
0,4,28.20118631342187,259.8346230890006,72.8504187974839,6.178481322347673,57.696918300801734,0.0,3.9474618944926183
0,0,24.76316053570791,50.954980664645774,55.720044906629056,5.62486265455556,117.07650254430358,0.0,3.9144197075488076
0,4,22.99436679827003,111.70596730047556,64.98192973518326,6.472347308209766,132.12594203728455,0.0,2.2805603707937285
1,1,19.865006296730634,235.22601403801787,81.90929053392856,5.718027231281857,74.4655054604713,1.0,1.18422596072309
1,3,19.995028695872968,129.0675374323267,64.69562914788281,5.997079641854852,92.13008816333647,1.0,1.7471526572867708
0,3,25.04230432797285,75.47309701650337,53.48068873211155,6.1338852435345625,133.88393367652702,0.0,4.298912213356701
1,1,29.91209041831751,140.05847970010697,72.27139643712752,7.117652646983368,137.7120467662288,0.0,2.275085060031125
1,1,24.92758784774068,117.59832159613138,83.8048340598414,7.250977300791793,74.3179980264226,0.0,3.667880377502805
1,0,23.366751260550373,260.67797554013873,81.8370554857401,6.104932634922939,105.05706345413643,0.0,1.6174110560191681
1,3,25.959757653588692,128.33697939628578,57.004925605214126,7.217396242489148,69.24931506358271,0.0,3.408237279993204
0,4,21.97808418425577,247.2331179440018,76.91058457649866,7.214461874739582,60.18787641395566,0.0,2.68601225415381
0,2,15.902135139011778,272.9680362026837,58.82017053742588,7.029301900769747,141.11205013919576,1.0,1.4422556158914555
1,2,23.434452238168646,158.4543548941324,58.72830138208689,5.793390228030363,132.0507504232109,0.0,2.6844332312860573
1,1,29.364379267580702,277.485785963598,84.96287093220741,6.880645693801458,126.00349018031739,0.0,1.5177413312372179
0,0,17.629544135364895,144.3295134907982,59.986758109609205,7.390048129161137,54.87663188131404,1.0,2.1556322913367896
0,2,25.350073362309985,291.0196041225271,60.52989386072045,6.865080957534314,134.37287927102574,0.0,4.0319020590069785
1,3,18.014005329885848,72.32238113139323,50.02613563045198,6.163233698215668,93.80440759053837,0.0,3.8899501470651807
0,1,23.03741526709622,221.7548166258107,84.8267613650207,6.501158634861662,84.23951232958596,0.0,3.1991586529232827
1,4,16.450146744700795,173.4535101142322,81.7037925283654,6.791450086702107,104.64763610253765,1.0,2.0184291319164718
1,1,21.755564043872777,146.91220136391178,75.09315740362712,6.521140817457007,59.13532427235558,0.0,1.8161606135089279
0,4,26.34244993342869,208.17796968715024,80.0106305575537,5.739905883461939,125.66465493523988,1.0,2.160581365867718
0,1,20.21357286358473,225.96427290858279,56.081942696979674,6.124128089304041,108.2435076888296,0.0,3.4124492580976944
1,1,24.97367586730827,51.09081741257727,68.33294378350303,7.104792061107265,68.65900968731675,0.0,3.0042165215511627
1,1,26.93174941184594,91.73827218679968,64.04877549395124,7.222836092191034,68.82321997690457,0.0,2.5333561496779806
0,4,28.90766729219179,228.26151265857968,53.75106105028066,5.774600065431141,68.42486515726742,0.0,3.3081409223557374
1,4,18.519631227831802,216.5963533945516,69.44521940859696,7.404773504797449,55.700238755193396,1.0,2.320378051136133
0,1,20.98973873713962,291.5118762821693,86.82958601370541,6.157645235697219,108.77984493716848,0.0,2.1164388434354064
1,2,17.28624019995626,240.25944756269575,51.602364762027776,6.82462747746144,134.0348177588508,0.0,2.841518773159436
0,0,29.887252532375626,287.6931769328345,61.658436539751754,7.003650291913362,51.74982139873886,1.0,3.153409227609445
0,0,28.90501451886443,225.63512538370173,58.301637448228135,7.123892469275766,54.90046449712735,1.0,2.0367372068953173
0,0,23.099356954208396,124.51305215986079,59.52586614662785,7.39149940445186,107.27702766869459,0.0,3.412117841947812
1,4,27.63049941564632,76.34123056271412,86.33738207517501,6.125839096057645,131.94956853860523,0.0,1.5776703256111408
1,4,22.814369659080633,245.4559658362339,68.7227621693716,7.217012909103109,82.67388905686336,1.0,1.3661579517031985
0,2,24.353785320041396,211.037305368979,68.65197651759274,5.763373806872414,84.96143988077222,0.0,2.2501371613062786
1,0,16.33686648174025,62.04650309832406,80.42302569821129,6.910081812707185,109.63464974967759,1.0,1.9170728117771294
0,0,26.32905630745212,140.01261647524458,56.17968816019703,6.983955459027972,77.4212889124147,0.0,4.734730661789158
0,1,16.915702254528522,289.19995387107156,69.49061416400204,6.855446482402641,52.66083660776842,0.0,3.8645219334142524
1,4,27.391014453787925,175.10028642755032,67.19940856484239,6.004629472270306,123.52285181015961,0.0,1.9669313205778234
1,0,26.73042131505579,158.18228400492615,73.87642762186624,7.246086294030407,112.5649912941453,0.0,3.416920890845839
0,2,25.631170466144646,164.42490128982348,89.98230813001754,5.83771692674079,108.07559990556591,1.0,2.191302318325846
1,2,15.542405707871431,102.22068100129093,80.77795576328188,5.607269583041662,124.16841289918231,1.0,0.9753916326133436
1,0,19.54692533917993,142.1767927161988,65.91462812069709,6.934929981223824,117.52308375620375,0.0,2.020579521520536
0,4,18.946688548662642,142.45331399679415,83.10212209096187,6.450951430465468,70.58819881783211,0.0,4.417717527600324
0,2,20.402046112072785,63.0887550468681,56.828334532499206,7.198196039917352,85.24810469433511,0.0,2.5745639661504445
1,1,16.31464120145758,241.89190712947956,51.21854745235841,6.266794282116518,62.6110141678625,1.0,2.3816731841056895
0,2,29.05436734546594,154.12610797596975,58.177934898570925,5.836557177015425,62.9857013417881,0.0,2.235608728378396
0,3,23.307033610685643,255.54497170410582,63.616462244570386,7.1728843849397395,117.61957463565392,0.0,4.242955473694933
1,3,19.582864659870353,262.58700027997384,70.42323029838239,6.597819263280144,135.86001069824982,1.0,2.3022892255583147
0,4,20.95472275611425,102.99851367466451,74.60516562164798,5.87839158478071,146.27325838611392,1.0,3.064591201178396
0,0,21.708038107572534,214.33837054253215,86.42422868857687,6.940767997172891,112.83471175494444,0.0,3.4800247641571413
1,4,24.00891500040926,168.0704510407454,70.3941603820183,6.522227276979001,68.4101323360957,0.0,3.960804947035103
1,4,22.735191415447467,270.03918448037126,70.05102578502917,6.70862596448064,60.56503454489307,0.0,1.880570534792167
0,4,28.79087959821626,103.93516979411353,52.009720392919284,6.421796676413164,131.2850971536758,0.0,2.852864867286378
0,4,22.454452243587454,219.45330007751105,51.396462106248954,7.157417967636013,107.87564763599993,0.0,3.7603037235337737
1,1,29.882370222349692,201.93803056318063,72.04639847665489,7.1591254313661,111.82850210137198,0.0,3.5902965388626065
1,1,27.77137436617644,123.8253693929582,67.52714452993378,6.918777643648772,128.1462088754709,0.0,2.6215814790443357
1,2,18.127657715360037,84.15022591279316,83.56721579921194,5.710802754792924,120.32772277324516,0.0,3.159061801918249
1,3,28.958928219658745,212.90994011931915,56.42718338847381,7.177707723808138,133.44582528560966,0.0,2.48701820719564
0,4,16.745495968282142,234.64936453308266,50.99886648468198,6.842025961065819,55.62139054598785,0.0,2.4518328592055574
1,2,27.261745627367873,128.90683594083748,67.96155071720503,6.894048332008599,124.75206367465049,1.0,1.5974705604341308
1,3,20.709349402148703,211.20815100557846,59.4991422700903,6.225965680807743,135.08527573220954,0.0,1.5508527047054441
0,0,28.169614806676044,148.78272690287582,51.984574933553496,7.258559112314013,78.61350424583144,0.0,3.461247632970734
1,1,28.020850351611756,228.30172082065442,78.98393147390516,6.950743200469715,114.04472739932528,0.0,2.818137874876693
0,3,27.088881001764317,99.80381872351327,54.463719998289896,5.725180933058389,81.41620638369722,1.0,2.415973482823872
1,0,26.85045654460592,272.5537506590436,74.33278000031086,6.315556068812326,145.7971066482454,0.0,1.7993669712513296
1,3,19.57018708647061,121.85239911639493,61.241990006675564,7.272760723920284,53.342357243550374,1.0,1.3763187952589768
1,1,16.213789245768783,141.94649693903824,56.93984201420088,5.594393403394758,107.97928438329551,1.0,2.4550893580368935
0,1,21.04470268147742,64.52298802008744,65.1900609167727,7.422833239284099,66.65035470495151,1.0,2.4924840271164888
0,2,17.60286772479763,77.87805308031909,82.05783104891815,6.858325136639126,121.22202051771586,0.0,4.33554764018499
1,4,25.424266333536927,178.96547567808204,65.6837430761829,6.762751955286753,67.58902834186621,0.0,3.002392987493743
0,3,20.191495898066783,116.89816918199287,80.03078596844223,6.041118512975983,73.53832618983576,0.0,3.4926982501661774
0,3,29.63415301289872,258.8700564355486,55.01945187196603,5.997583577478354,99.43708110457581,0.0,2.548768777886254
0,0,24.61458116017998,53.67334716373846,80.91085678660316,7.384116438977191,141.48349499968782,0.0,3.297311500149509
0,1,27.337208454515412,144.77351216798405,59.47733299626594,6.096544908468245,71.17143721479708,0.0,2.223285255315547
0,3,16.987870091127725,134.33638669227315,77.0957251955549,7.051010593437999,64.42400211181035,0.0,2.5478753907593035
0,1,27.93021723408934,54.83190772940026,72.63126219363986,6.286243596414158,125.89768318540307,0.0,3.9122138367835504
1,3,28.841357857700913,81.09209975012756,87.1657886884675,5.778508141569408,100.0619532333931,0.0,3.345738776195769
1,2,22.305928782284038,153.41066872965882,65.49290071901257,5.521430595390718,141.17851123817712,0.0,3.412766479082827
0,4,24.093794066264664,173.21614611186166,52.64660755337762,6.588514674030502,64.66145571598423,0.0,3.4525534949677903
1,3,26.472147013544934,151.07243681371727,50.76621942205011,7.451557637097865,114.59278930230393,0.0,1.54589595999806
1,1,17.622579408906187,182.73441960302347,83.07434243891012,6.238272387618409,73.2879146151815,1.0,1.9802008672421876
1,2,22.538491146951635,198.78291872642038,70.98942550645728,6.2143846679860895,65.67604286516394,0.0,1.7144857122487238
1,3,20.979945416584698,52.480955281958906,81.00976207339798,6.188183235698884,118.34294151572705,0.0,3.8080593674630716
0,0,17.195609882433736,166.02378986337595,59.37702400046059,6.541087674609717,109.36846199087333,0.0,2.3813078413122213
1,4,20.51301633437297,290.87481022189706,63.80334982052935,6.381329766848587,125.48274583623312,0.0,2.981207484753991
1,3,16.022584640782405,179.75807003238717,51.204154888452756,7.259829253454029,80.94625764461824,1.0,1.045949009158639
0,2,15.387178604242305,219.3855668647383,88.45969298296448,6.51104158344698,94.79716563821898,0.0,4.669246970886141
0,0,17.02749433732234,127.9659644792208,76.71471626803253,6.515515676377138,90.54716763304185,0.0,2.604197308381662
1,2,29.44672667383761,243.49784453819063,87.32820351037225,5.776743189441113,148.4089463966514,1.0,1.9717780005985281
1,2,23.242943038425253,243.23037046902877,60.6198562971629,7.465479081820772,79.22489567393879,0.0,1.667477735989619
1,0,29.487332417298298,180.32401191353475,74.45854444902643,5.99994578173766,79.48172383467669,0.0,2.111862699092318
1,2,21.487468174951978,294.00345581980343,77.1399987317055,5.646728134919205,85.45482088286073,0.0,2.5397841357437736
1,0,19.677241996278894,81.38755369066334,62.70198801030354,6.826292497950417,106.45940812903214,0.0,3.7957125884498946
1,3,22.59212794260366,54.23691622239525,83.92436940062521,6.690732740313745,75.23227442637452,0.0,1.9781934275934927
0,0,21.59267532949365,242.539552939274,87.88645851600991,6.330291307985491,141.5289940379274,0.0,4.724251061179563
1,0,16.58497026392616,251.78888434122064,85.39420470784017,6.344384467761357,76.56855648662635,1.0,1.081973495465125
1,4,24.612394720353095,80.05180728014406,79.5626790375749,7.070127842092862,139.5815731560195,0.0,2.9297438061473846
0,0,18.240572737643994,116.39570823965151,61.09858718899816,5.891425280199298,60.347506364658464,1.0,1.6572109753856243
0,0,24.293819323467446,54.38809084165723,61.26464168422527,7.1405066378897795,115.65627023996524,0.0,4.638388080535677
0,3,24.753016385972302,123.32715269514118,88.53441281784151,6.797494227790036,140.69855184382436,0.0,3.4459847531986014
0,4,17.280372796929722,243.28546847966788,50.41137983742768,6.337939547559049,66.87494383982295,0.0,2.8344309213467325
1,1,15.920244406660021,179.49013192814473,78.64199892968578,6.416057233167737,146.83269600992548,0.0,3.862806121862217
1,3,26.711423791026597,137.02389829207203,78.24984650221049,6.013294414372192,95.28833604155116,0.0,2.65217183817413
1,3,21.8970063565398,142.93482372658258,74.9075816379919,7.004228665393949,144.57151084410245,0.0,1.9054584310196936
1,1,15.872456932582137,50.33840642886704,89.60435384347463,6.525749484610536,117.6820043630047,0.0,3.346347598689769
1,0,29.922994757546505,124.95013189130897,62.47517743054901,6.141709085499687,80.15868698735515,0.0,3.065648186656067
1,2,15.8667084149455,211.61468540948263,63.59887455172993,6.6921002315219,68.83025249171064,1.0,1.1802106429499246
0,4,25.4255284328783,293.54861095408927,53.15757611786222,7.491468904102646,80.37350462250994,1.0,1.6784055627174128
1,2,29.755183878951204,261.76520674597487,67.7119254617495,6.3705245593131075,59.3017409262675,0.0,2.1620408044457973
0,1,18.587701563238884,55.89874116138228,60.441941049393925,7.3413828015572395,64.38679663433298,1.0,2.9119150326759065
0,3,17.133740530307943,274.64015116870985,63.73546808710577,6.190033679849132,60.466044034648114,0.0,2.65717751917965
1,3,16.820774091336432,245.7996033246565,83.38287161022511,5.609465413849971,92.29435437415577,1.0,1.9789464412075906
0,4,19.549127213513934,245.0940308927451,87.41938054109983,5.908484212736858,129.55783762575862,0.0,2.3118781277371685
1,3,16.5156871651597,164.49893975089287,57.42932288020742,6.337390286655369,64.13835542163402,1.0,2.4216085896511537
0,3,25.38242012541198,149.5013232386257,64.90035726213864,5.939269857189138,63.03204331723359,0.0,4.468280729096996
1,4,15.93437697195094,125.72893220829816,87.14522248461577,5.500454076436511,114.34289495173307,1.0,1.7254355325382804
0,4,22.641331922246845,66.42371473859144,52.47233842756891,7.330003075495054,69.71829819680663,0.0,3.7429057598947773
1,1,29.95045280779465,107.05884087342477,53.69442112445514,7.187758822461858,59.76100381089916,0.0,2.5273322624068957
1,3,27.209554042590284,111.65090874450615,56.51163956824917,6.984584462973894,66.68485782055777,0.0,3.2482823028882595
1,3,24.228291573465164,171.0192674275504,73.80851336507499,5.835629191292057,142.3731395876776,0.0,1.6299152453279506
1,1,19.593804311799175,236.8611016491735,56.0188908402399,5.740727152419972,132.14712527761907,1.0,1.7196616364932031
1,0,24.358437544374578,168.45245709948665,88.72305525802935,5.635209498944766,85.40645623550941,0.0,2.104411268699204
0,0,22.905621958674775,64.46111236179016,67.86858109034081,6.948058377545842,115.58207673273928,0.0,4.660494618406878
0,0,21.39125075835557,289.44745024705094,70.06071841400666,7.35761592137577,103.72756736680381,0.0,4.24917724035063
0,1,16.960655651102993,285.68107977352804,59.86634463221626,6.361071641826074,117.7124263482564,0.0,3.4281701064531855
1,3,28.299063228607,246.2973857871021,68.83841009738934,5.738281343992096,118.26711524627594,1.0,2.2269614295375475
0,1,21.746769732319837,297.83197539105515,76.47654530548046,6.524785641464213,112.8734015059993,0.0,3.504324421093732
1,1,17.919337677311475,186.12058320006574,80.0470854781617,6.19766381491726,76.61013685373086,0.0,2.5239023181562734
1,0,20.516390263159344,290.6920875633015,80.15472330839651,6.249649848699995,53.90064207628181,0.0,3.428062038226009
0,2,21.211946287933905,68.9012601541877,73.11564450776353,6.742661248311414,95.55667819901089,0.0,4.7666699544645805
0,3,27.413068433503113,141.42018706534282,86.17439099975428,6.9374362265244045,139.09738846907038,1.0,2.1978410110202304
1,0,26.00421570842103,106.34531700169146,82.69631389224438,5.721207197746322,106.9497258518576,0.0,3.0126781335943593
0,2,26.539573404620096,98.95827103356751,80.28192458794501,5.571180461612952,133.23910417019079,1.0,2.421450574625974
1,2,15.165468966429708,85.20073722316903,52.22422086721843,7.48866060537143,149.1624342961228,0.0,1.9410297760697155
1,4,21.24230997269642,205.60341039149915,50.27511848878597,5.965456697831104,66.36162041382762,0.0,2.8544007998525385
1,3,22.220162274529855,245.33046393682628,58.497891087818914,5.607661049816918,119.17776391419824,0.0,3.4153927539569446
1,2,15.28788415234585,194.57459985509016,76.5409437565381,5.87975065819184,117.42935737000246,1.0,2.5143737112600633
1,0,18.897198131175514,86.74067739705242,66.44789955530183,5.577915692696928,147.99554473582785,0.0,1.838792183901885
0,4,26.404347346832026,252.78094248336774,66.09625037197247,6.283621789234344,148.56007339528003,0.0,2.3378276880476623
0,3,17.056645585934987,208.98867679093212,85.38347552918455,7.104803568902648,118.66786117241294,1.0,1.7855172174458065
1,1,23.029651971788873,147.04142653174887,85.82251392527354,6.182488899515441,74.36147919821943,0.0,2.516591317212426
1,0,18.22802808025856,218.53257388401573,86.36701056214343,6.388366813756733,129.85558381305992,0.0,3.4866572309947226
0,2,15.181811619658399,114.97624481070821,62.55512306060109,6.851173547134877,60.70291342110381,0.0,2.5123047800100107
0,2,18.61802186399312,136.29805212355262,77.64223250957048,6.517788140139761,128.06993041716288,0.0,3.527340155562566
1,0,29.638106323650806,279.3714607829976,60.86532725097479,7.222891372042648,141.01961241446963,0.0,3.0291391891150354
0,2,27.023056678244842,122.62612641785509,57.624393322977994,7.232071350091513,88.28333947684352,0.0,4.144106949146773
1,4,29.3936496648155,167.49706703948414,57.38529829389477,5.519821390982307,113.06352949830804,1.0,2.457413661789378
0,3,22.317810658895436,272.53528434900363,63.68430483454376,7.056092612966398,93.01427320968263,1.0,1.913902753749772
1,4,16.64604298016255,226.93033756688186,67.19830479119287,6.421467200483348,93.77650549881284,0.0,2.2556917512411214
0,2,23.219392334605395,65.55080654117569,83.23796684220274,7.477681082607326,81.037088910812,1.0,3.441312296709325
1,1,21.815660018399413,86.82576106974258,54.79564373890848,6.46646415175087,126.21296204503246,0.0,1.775044302818859
0,3,27.665356241094237,51.96039769297921,79.39703389579577,7.473791890776595,143.6176564166505,1.0,2.2890518574366503
0,3,16.471238711763668,207.73044755729086,71.25819656757221,7.009138722411473,144.07508592344612,0.0,3.327181222244581
1,0,22.32361705532667,161.91835635260458,61.5178137070397,5.997209769226613,67.47812848749338,0.0,2.8596948029027938
0,0,17.250729970409765,83.56871272556889,69.71278338131299,6.576789958573915,137.4743649656566,0.0,3.420304800782146
1,1,19.8701389033509,289.4835302641926,61.997682791080905,7.4842712789571655,123.74314414271221,1.0,2.386801780703958
0,3,26.060356160816994,182.41493098640498,73.84327820953224,7.215061215503847,75.28374006902892,0.0,3.302146605434542
1,1,22.1402719405315,110.4733235282223,67.35375691420977,5.694733787582442,56.72846129215146,0.0,3.7639553439328304
0,0,20.63832427718654,175.15089278867688,56.57622116315515,6.912743993619992,76.7997266884378,0.0,3.5957989326583744
1,0,20.91714417855053,219.90508318377695,54.66332298222787,6.191159171741626,141.22082367815256,0.0,1.6176529946923686
0,3,21.8917015260898,69.05980449339111,71.8678272828852,5.513964523760697,113.31786748957722,0.0,4.588312332377677
1,4,26.775248157555854,118.67595376197299,86.09652133144414,6.306961938053999,122.10546608978719,0.0,3.5310341440597512
0,2,28.381270334103515,251.7413727209984,63.75830746230742,5.969508843449942,75.71523511090959,1.0,3.3201149295996153
1,0,29.330020297558924,164.9162176006653,79.32000428890493,7.137738541040943,121.93881555748203,0.0,3.7598826629747233
1,0,26.803550793829427,186.64428550807372,76.34645419759067,6.174661217691531,52.81215062779238,0.0,2.880845033638757
1,4,19.73110343622019,158.20400055236732,87.26219657237924,7.155047387907635,87.53213457730138,0.0,1.609702720921859
0,4,25.322020591298134,60.97498566075128,82.83924069196564,5.50119587766959,112.67533485423311,1.0,2.333407953753361
1,1,21.564046860830878,91.43744495503898,72.66421035621852,6.115638300052238,64.60965655413202,0.0,1.9760337400622756
0,1,18.820059330690768,161.38540968547272,76.28121992936428,5.982330428615524,132.30035744469347,0.0,2.0012046320760195
1,2,27.61307369138884,102.29636635198196,85.9354586633614,5.967134722137222,73.50312988119187,0.0,1.698124015324822
0,2,15.576395234434875,62.49475716491968,65.9807513834774,5.636373239530926,115.22811128184462,0.0,3.1587091858972687
1,3,28.52642988203135,260.91241601295593,63.07178823431109,5.874248540821004,90.51971425753297,0.0,2.3874877895348545
0,1,21.92216196937101,295.298132291029,50.432443345407854,6.611099139771239,109.60435954776472,0.0,4.891748036219566
0,0,24.558022152124206,248.28571849918487,83.06204296765857,6.082722145675489,60.745055262890816,0.0,2.0702988661021644
1,1,24.890308833086742,263.4462304261667,82.03922801613459,6.334789564658296,51.69127999216073,0.0,3.6875217493599255
